OBJECTID,COUNTY,RATE,L95CL,U95CL,HOSP,FLAG,YEAR,GENDER,AGE,MEASURE,HEALTHOUTCOMEID,cofips
17136,Weld,7.27687527042442,6.22864411108573,8.3251064297631,185,2,2010,Both genders,All ages,Age specific rate,Asthma,08123
17137,Weld,16.661459960429,9.52346397338491,27.0571671327305,16,2,2011,Female,0-4 years old,Age specific rate,Asthma,08123
17138,Weld,3.71865703357416,2.03302440403225,6.23927462862189,14,2,2011,Female,15-34 years old,Age specific rate,Asthma,08123
17139,Weld,9.72883460981163,6.94875904195442,12.5089101776688,47,2,2011,Female,35-64 years old,Age specific rate,Asthma,08123
17140,Weld,8.04303021163223,4.59728671072313,13.061377166622,16,2,2011,Female,5-14 years old,Age specific rate,Asthma,08123
17141,Weld,12.2399020807834,7.13019401656512,19.5972689293014,17,2,2011,Female,65+ years old,Age specific rate,Asthma,08123
17142,Weld,8.50451899213719,6.91588177617854,10.0931562080958,110,2,2011,Female,All ages,Age specific rate,Asthma,08123
17143,Weld,26.751213712474,16.6741035427277,36.8283238822203,27,2,2011,Male,0-4 years old,Age specific rate,Asthma,08123
17144,Weld,2.10144737187738,0.907255818841709,4.1406890698977,8,2,2011,Male,15-34 years old,Age specific rate,Asthma,08123
17145,Weld,3.27111401876802,1.86972429694387,5.31208423068735,16,2,2011,Male,35-64 years old,Age specific rate,Asthma,08123
17146,Weld,10.1837932205034,5.83033134531937,14.5372550956874,21,1,2011,Male,5-14 years old,Age specific rate,Asthma,08123
17147,Weld,13.5869565217391,7.76611961076896,22.0643661664071,16,2,2011,Male,65+ years old,Age specific rate,Asthma,08123
17148,Weld,6.79683638161147,5.37721049812643,8.21646226509651,88,2,2011,Male,All ages,Age specific rate,Asthma,08123
17149,Weld,21.8329525260218,15.3142719709699,28.3516330810737,43,2,2011,Both genders,0-4 years old,Age specific rate,Asthma,08123
17150,Weld,2.90559459031116,1.69160029525458,4.11958888536774,22,2,2011,Both genders,15-34 years old,Age specific rate,Asthma,08123
17151,Weld,6.48021477283247,4.88052991170602,8.07989963395892,63,2,2011,Both genders,35-64 years old,Age specific rate,Asthma,08123
17152,Weld,9.1324200913242,6.19109727697873,12.0737429056697,37,1,2011,Both genders,5-14 years old,Age specific rate,Asthma,08123
17153,Weld,12.8579777907656,8.47375731934833,17.2421982621829,33,2,2011,Both genders,65+ years old,Age specific rate,Asthma,08123
17154,Weld,7.65039990726788,6.58517472726359,8.71562508727217,198,2,2011,Both genders,All ages,Age specific rate,Asthma,08123
17155,Weld,9.44584382871536,4.31924128608137,17.9311539162672,9,2,2012,Female,0-4 years old,Age specific rate,Asthma,08123
17156,Weld,2.58993551060579,1.2419747471271,4.7629836165906,10,2,2012,Female,15-34 years old,Age specific rate,Asthma,08123
17157,Weld,7.17875089734386,4.80128118932068,9.55622060536705,35,2,2012,Female,35-64 years old,Age specific rate,Asthma,08123
17158,Weld,10.362182966545,5.9325009483112,14.7918649847787,21,2,2012,Female,5-14 years old,Age specific rate,Asthma,08123
17159,Weld,6.05652759084791,2.76943007898946,11.4971759430817,9,2,2012,Female,65+ years old,Age specific rate,Asthma,08123
17160,Weld,6.3626723223754,5.00242531744463,7.72291932730616,84,2,2012,Female,All ages,Age specific rate,Asthma,08123
17161,Weld,21.9079864568811,12.7632552017808,31.0527177119814,22,2,2012,Male,0-4 years old,Age specific rate,Asthma,08123
17162,Weld,2.5566293398783,1.22600314366529,4.70173238278314,10,2,2012,Male,15-34 years old,Age specific rate,Asthma,08123
17163,Weld,5.87210950471794,3.73550731306021,8.00871169637566,29,3,2012,Male,35-64 years old,Age specific rate,Asthma,08123
17164,Weld,10.9900611620795,6.50102105765319,15.4791012665058,23,2,2012,Male,5-14 years old,Age specific rate,Asthma,08123
17165,Weld,5.53841284911781,2.22672921237432,11.4112472202727,7,2,2012,Male,65+ years old,Age specific rate,Asthma,08123
17166,Weld,6.88825136818839,5.47345240029753,8.30305033607925,91,2,2012,Male,All ages,Age specific rate,Asthma,08123
17167,Weld,15.8405723045478,10.2686911286007,21.4124534804948,31,1,2012,Both genders,0-4 years old,Age specific rate,Asthma,08123
17168,Weld,2.57320776079461,1.44559484313517,3.70082067845404,20,2,2012,Both genders,15-34 years old,Age specific rate,Asthma,08123
17169,Weld,6.52162836908341,4.9243505161801,8.11890622198671,64,2,2012,Both genders,35-64 years old,Age specific rate,Asthma,08123
17170,Weld,10.6811671602661,7.52676993250161,13.8355643880305,44,2,2012,Both genders,5-14 years old,Age specific rate,Asthma,08123
17171,Weld,5.81797025562707,3.32547269322626,9.44801919841499,16,2,2012,Both genders,65+ years old,Age specific rate,Asthma,08123
17172,Weld,6.62567581893353,5.64432721832099,7.60702441954607,175,2,2012,Both genders,All ages,Age specific rate,Asthma,08123
17173,Weld,16.6684029586415,9.52743249676167,27.0684421268476,16,2,2013,Female,0-4 years old,Age specific rate,Asthma,08123
17174,Weld,3.27645739345213,1.7445755704826,5.60284192810924,13,2,2013,Female,15-34 years old,Age specific rate,Asthma,08123
17175,Weld,8.69846664239188,6.09965036112573,11.297282923658,43,2,2013,Female,35-64 years old,Age specific rate,Asthma,08123
17176,Weld,9.71345313258863,5.45841266198055,13.9684936031967,20,2,2013,Female,5-14 years old,Age specific rate,Asthma,08123
17177,Weld,11.4220445459737,6.7694274893074,18.051754722716,18,2,2013,Female,65+ years old,Age specific rate,Asthma,08123
17178,Weld,8.14458866125175,6.62315873473028,9.66601858777321,110,2,2013,Female,All ages,Age specific rate,Asthma,08123
17179,Weld,19.9880071956826,11.2366360587781,28.739378332587,20,2,2013,Male,0-4 years old,Age specific rate,Asthma,08123
17180,Weld,2.48102019550439,1.1897456200398,4.56268447427628,10,2,2013,Male,15-34 years old,Age specific rate,Asthma,08123
17181,Weld,2.79508065804185,1.52809660523491,4.6896704044553,14,2,2013,Male,35-64 years old,Age specific rate,Asthma,08123
17182,Weld,13.6035275354161,8.65571753004079,18.5513375407914,29,2,2013,Male,5-14 years old,Age specific rate,Asthma,08123
17183,Weld,8.19733214099411,4.09207866997305,14.6672915368523,11,2,2013,Male,65+ years old,Age specific rate,Asthma,08123
17184,Weld,6.21591422038376,4.8870322105368,7.54479623023071,84,2,2013,Male,All ages,Age specific rate,Asthma,08123
17185,Weld,18.362662586075,12.3697027323699,24.3556224397801,36,2,2013,Both genders,0-4 years old,Age specific rate,Asthma,08123
17186,Weld,2.87571892973243,1.70061538821099,4.05082247125388,23,2,2013,Both genders,15-34 years old,Age specific rate,Asthma,08123
17187,Weld,5.72737686139748,4.24092790609228,7.21382581670268,57,2,2013,Both genders,35-64 years old,Age specific rate,Asthma,08123
17188,Weld,11.6914413877025,8.41975201603241,14.9631307593726,49,2,2013,Both genders,5-14 years old,Age specific rate,Asthma,08123
17189,Weld,9.93831391363948,6.32293460888244,13.5536932183965,29,2,2013,Both genders,65+ years old,Age specific rate,Asthma,08123
17190,Weld,7.17991991058409,6.16992580249746,8.18991401867072,194,2,2013,Both genders,All ages,Age specific rate,Asthma,08123
17191,Weld,11.2808942672546,5.63138177339436,20.1846359484177,11,2,2014,Female,0-4 years old,Age specific rate,Asthma,08123
17192,Weld,4.66269110898427,2.80724463529577,7.28136974443193,19,2,2014,Female,15-34 years old,Age specific rate,Asthma,08123
17193,Weld,8.17205158358414,5.67160422466223,10.6724989425061,41,2,2014,Female,35-64 years old,Age specific rate,Asthma,08123
17194,Weld,5.78480524489009,2.98909328418927,10.1048905939921,12,1,2014,Female,5-14 years old,Age specific rate,Asthma,08123
17195,Weld,10.2366471969651,5.96322422448804,16.389863801955,17,2,2014,Female,65+ years old,Age specific rate,Asthma,08123
17196,Weld,7.24522177623857,5.8256728350474,8.66477071742974,100,2,2014,Female,All ages,Age specific rate,Asthma,08123
17197,Weld,15.8698670898631,9.07100025157859,25.7716699043454,16,2,2014,Male,0-4 years old,Age specific rate,Asthma,08123
17198,Weld,4.10975462347395,2.39408351737152,6.58011527037513,17,2,2014,Male,15-34 years old,Age specific rate,Asthma,08123
17199,Weld,4.52088452088452,2.67366982442399,6.36809921734505,23,2,2014,Male,35-64 years old,Age specific rate,Asthma,08123
17200,Weld,12.9695678354718,8.16868897862779,17.7704466923157,28,1,2014,Male,5-14 years old,Age specific rate,Asthma,08123
17201,Weld,7.06264566706688,3.38681311966412,12.9884568415976,10,2,2014,Male,65+ years old,Age specific rate,Asthma,08123
17202,Weld,6.80814079814587,5.43228541920453,8.1839961770872,94,2,2014,Male,All ages,Age specific rate,Asthma,08123
17203,Weld,13.614360629286,8.48249110399132,18.7462301545807,27,1,2014,Both genders,0-4 years old,Age specific rate,Asthma,08123
17204,Weld,4.38414886621039,2.95230754343236,5.81599018898842,36,2,2014,Both genders,15-34 years old,Age specific rate,Asthma,08123
17205,Weld,6.33374898561051,4.78247198758336,7.88502598363767,64,2,2014,Both genders,35-64 years old,Age specific rate,Asthma,08123
17206,Weld,9.44844691153892,6.52172650623918,12.3751673168386,40,1,2014,Both genders,5-14 years old,Age specific rate,Asthma,08123
17207,Weld,8.77535101404056,5.46672219263073,12.0839798354504,27,2,2014,Both genders,65+ years old,Age specific rate,Asthma,08123
17208,Weld,7.02656694253789,6.03813730056279,8.01499658451299,194,2,2014,Both genders,All ages,Age specific rate,Asthma,08123
17209,Weld,7,2.8143630515199,14.4226753617027,7,2,2015,Female,0-4 years old,Age specific rate,Asthma,08123
17210,Weld,3.54953974301332,1.98665044908382,5.85442600901251,15,2,2015,Female,15-34 years old,Age specific rate,Asthma,08123
17211,Weld,6.97579785687988,4.69783217096852,9.25376354279124,36,2,2015,Female,35-64 years old,Age specific rate,Asthma,08123
17212,Weld,5.18672199170125,2.5891929306096,9.28047836349591,11,2,2015,Female,5-14 years old,Age specific rate,Asthma,08123
17213,Weld,12.0357634112792,6.89108117568997,17.1804456468685,21,2,2015,Female,65+ years old,Age specific rate,Asthma,08123
17214,Weld,6.3148145549459,5.01057234877895,7.61905676111286,90,2,2015,Female,All ages,Age specific rate,Asthma,08123
17215,Weld,14.4050705848459,8.06240865531866,23.7589732752194,15,2,2015,Male,0-4 years old,Age specific rate,Asthma,08123
17216,Weld,1.39629052151451,0.512414012587757,3.03913663226805,6,2,2015,Male,15-34 years old,Age specific rate,Asthma,08123
17217,Weld,2.29287679608682,1.18476289909856,4.00519433051382,12,2,2015,Male,35-64 years old,Age specific rate,Asthma,08123
17218,Weld,10.0095545748214,5.82892181717963,14.1901873324632,22,2,2015,Male,5-14 years old,Age specific rate,Asthma,08123
17219,Weld,8.73597204488946,4.65153718903555,14.9387782529125,13,2,2015,Male,65+ years old,Age specific rate,Asthma,08123
17220,Weld,4.76925234955814,3.6359433705246,5.90256132859168,68,2,2015,Male,All ages,Age specific rate,Asthma,08123
17221,Weld,10.7774457453583,6.27626532845676,15.2786261622599,22,1,2015,Both genders,0-4 years old,Age specific rate,Asthma,08123
17222,Weld,2.46386333771353,1.41018141172282,3.51754526370425,21,2,2015,Both genders,15-34 years old,Age specific rate,Asthma,08123
17223,Weld,4.6178267352927,3.3117376851634,5.923915785422,48,2,2015,Both genders,35-64 years old,Age specific rate,Asthma,08123
17224,Weld,7.64065755962028,5.03472087841497,10.2465942408256,33,1,2015,Both genders,5-14 years old,Age specific rate,Asthma,08123
17225,Weld,10.5155723254879,6.98275595047395,14.0483887005018,34,2,2015,Both genders,65+ years old,Age specific rate,Asthma,08123
17226,Weld,5.54166242858095,4.67779474861131,6.40553010855059,158,2,2015,Both genders,All ages,Age specific rate,Asthma,08123
17227,Weld,5.78647892757257,2.12353578309466,12.5947285394146,6,2,2016,Female,0-4 years old,Age specific rate,Asthma,08123
17228,Weld,3.64830353885443,2.08532069811235,5.92461638032676,16,2,2016,Female,15-34 years old,Age specific rate,Asthma,08123
17229,Weld,3.5778175313059,2.15407987277408,5.58720526722261,19,2,2016,Female,35-64 years old,Age specific rate,Asthma,08123
17230,Weld,7.39371534195933,4.22614715972344,12.0069304979487,16,2,2016,Female,5-14 years old,Age specific rate,Asthma,08123
17231,Weld,1.62188462993999,0.334471602365573,4.73983514610092,3,2,2016,Female,65+ years old,Age specific rate,Asthma,08123
17232,Weld,4.06870689713631,3.03939146871964,5.09802232555298,60,2,2016,Female,All ages,Age specific rate,Asthma,08123
17233,Weld,16.663580818367,9.87589407554114,26.3356417955268,18,2,2016,Male,0-4 years old,Age specific rate,Asthma,08123
17234,Weld,1.56834629086102,0.630556550426792,3.23139277254558,7,2,2016,Male,15-34 years old,Age specific rate,Asthma,08123
17235,Weld,0.927643784786642,0.301203411895821,2.16481114644213,5,2,2016,Male,35-64 years old,Age specific rate,Asthma,08123
17236,Weld,3.12458152925947,1.25624382962992,6.43783214824027,7,1,2016,Male,5-14 years old,Age specific rate,Asthma,08123
17237,Weld,2.53356979984799,0.690312499129928,6.48694494261728,4,2,2016,Male,65+ years old,Age specific rate,Asthma,08123
17238,Weld,2.77917112915689,1.9285834742935,3.62975878402029,41,1,2016,Male,All ages,Age specific rate,Asthma,08123
17239,Weld,11.3362618676491,6.80338401153497,15.8691397237633,24,2,2016,Both genders,0-4 years old,Age specific rate,Asthma,08123
17240,Weld,2.59919312004882,1.53707148824623,3.66131475185141,23,2,2016,Both genders,15-34 years old,Age specific rate,Asthma,08123
17241,Weld,2.24278104850014,1.34558237807944,3.13997971892084,24,2,2016,Both genders,35-64 years old,Age specific rate,Asthma,08123
17242,Weld,5.22240639404192,3.08862764728497,7.35618514079887,23,1,2016,Both genders,5-14 years old,Age specific rate,Asthma,08123
17243,Weld,2.0419474344389,0.820968773232957,4.20719213608199,7,2,2016,Both genders,65+ years old,Age specific rate,Asthma,08123
17244,Weld,3.42382166296035,2.75619732574137,4.09144600017933,101,1,2016,Both genders,All ages,Age specific rate,Asthma,08123
17245,Weld,11.1825552138664,5.77818945925097,19.533673514283,12,2,2017,Female,0-4 years old,Age specific rate,Asthma,08123
17246,Weld,3.73527860783969,2.17593743839148,5.98054289328237,17,2,2017,Female,15-34 years old,Age specific rate,Asthma,08123
17247,Weld,4.02259969647657,2.34200038907726,5.70319900387588,22,2,2017,Female,35-64 years old,Age specific rate,Asthma,08123
17248,Weld,4.52222674444897,2.16858350116784,8.31653599331523,10,2,2017,Female,5-14 years old,Age specific rate,Asthma,08123
17249,Weld,3.06309985705534,1.12410366218647,6.66707883526599,6,2,2017,Female,65+ years old,Age specific rate,Asthma,08123
17250,Weld,4.38955678579618,3.33869886333806,5.4404147082543,67,2,2017,Female,All ages,Age specific rate,Asthma,08123
17251,Weld,8.94534394847482,4.28964012535328,16.4508060130763,10,1,2017,Male,0-4 years old,Age specific rate,Asthma,08123
17252,Weld,1.08166576527853,0.351213929717356,2.524247069621,5,2,2017,Male,15-34 years old,Age specific rate,Asthma,08123
17253,Weld,2.69890964050524,1.51055923796886,4.45144101469753,15,2,2017,Male,35-64 years old,Age specific rate,Asthma,08123
17254,Weld,10.0126246136433,5.92263168394858,14.102617543338,23,2,2017,Male,5-14 years old,Age specific rate,Asthma,08123
17255,Weld,,,,,2,2017,Male,65+ years old,Age specific rate,Asthma,08123
17256,Weld,3.53799081432755,2.5944970105199,4.4814846181352,54,2,2017,Male,All ages,Age specific rate,Asthma,08123
17257,Weld,10.0410771337289,5.84728514784603,14.2348691196118,22,2,2017,Both genders,0-4 years old,Age specific rate,Asthma,08123
17258,Weld,2.39810767503461,1.39612242261198,3.40009292745724,22,2,2017,Both genders,15-34 years old,Age specific rate,Asthma,08123
17259,Weld,3.35530909651501,2.2743360336772,4.43628215935283,37,2,2017,Both genders,35-64 years old,Age specific rate,Asthma,08123
17260,Weld,7.31966994942773,4.82316979433376,9.81617010452171,33,2,2017,Both genders,5-14 years old,Age specific rate,Asthma,08123
17261,Weld,1.93023576451124,0.776054888051813,3.97702340044193,7,2,2017,Both genders,65+ years old,Age specific rate,Asthma,08123
17262,Weld,3.96369127758615,3.257573542285,4.66980901288729,121,2,2017,Both genders,All ages,Age specific rate,Asthma,08123
17263,Weld,4.5570543200875,1.47966313353853,10.6346446220589,5,2,2018,Female,0-4 years old,Age specific rate,Asthma,08123
17264,Weld,4.26030461177974,2.39354156735127,6.12706765620821,20,2,2018,Female,15-34 years old,Age specific rate,Asthma,08123
17265,Weld,3.74438342486271,2.14318403992834,5.34558280979708,21,2,2018,Female,35-64 years old,Age specific rate,Asthma,08123
17266,Weld,4.45732114998886,2.13745874576886,8.19717229419121,10,2,2018,Female,5-14 years old,Age specific rate,Asthma,08123
17267,Weld,1.44913534924162,0.298846547626124,4.23498844060616,3,2,2018,Female,65+ years old,Age specific rate,Asthma,08123
17268,Weld,3.75466150771933,2.79676341365857,4.71255960178009,59,2,2018,Female,All ages,Age specific rate,Asthma,08123
17269,Weld,9.62127175719409,4.8029041959563,17.2151128429127,11,2,2018,Male,0-4 years old,Age specific rate,Asthma,08123
17270,Weld,2.10013440860215,1.00709608033695,3.86222195102864,10,2,2018,Male,15-34 years old,Age specific rate,Asthma,08123
17271,Weld,2.45231130340346,1.34070140943099,4.11456167069588,14,2,2018,Male,35-64 years old,Age specific rate,Asthma,08123
17272,Weld,11.13251980304,6.85569953593034,15.4093400701497,26,2,2018,Male,5-14 years old,Age specific rate,Asthma,08123
17273,Weld,1.70280395050517,0.351159111644682,4.97631573943857,3,2,2018,Male,65+ years old,Age specific rate,Asthma,08123
17274,Weld,4.07355309303613,3.07573588042405,5.07137030564821,64,2,2018,Male,All ages,Age specific rate,Asthma,08123
17275,Weld,7.14062569732673,4.0814845600221,11.5959287711702,16,1,2018,Both genders,0-4 years old,Age specific rate,Asthma,08123
17276,Weld,3.17252173177386,2.03742950830834,4.30761395523938,30,2,2018,Both genders,15-34 years old,Age specific rate,Asthma,08123
17277,Weld,3.09263775492171,2.06820386671288,4.11707164313055,35,2,2018,Both genders,35-64 years old,Age specific rate,Asthma,08123
17278,Weld,7.86215029810653,5.29485768490025,10.4294429113128,36,2,2018,Both genders,5-14 years old,Age specific rate,Asthma,08123
17279,Weld,1.56576200417537,0.574607059888009,3.40800470316258,6,2,2018,Both genders,65+ years old,Age specific rate,Asthma,08123
17280,Weld,3.91408114558473,3.22249174132875,4.60567054984071,123,2,2018,Both genders,All ages,Age specific rate,Asthma,08123
17281,Yuma,0,0,0,0,2,2004,Female,0-4 years old,Age specific rate,Asthma,08125
17282,Yuma,0,0,0,0,2,2004,Female,15-34 years old,Age specific rate,Asthma,08125
17283,Yuma,,,,,2,2004,Female,35-64 years old,Age specific rate,Asthma,08125
17284,Yuma,0,0,0,0,2,2004,Female,5-14 years old,Age specific rate,Asthma,08125
17285,Yuma,,,,,2,2004,Female,65+ years old,Age specific rate,Asthma,08125
17286,Yuma,,,,,2,2004,Female,All ages,Age specific rate,Asthma,08125
17287,Yuma,0,0,0,0,2,2004,Male,0-4 years old,Age specific rate,Asthma,08125
17288,Yuma,0,0,0,0,2,2004,Male,15-34 years old,Age specific rate,Asthma,08125
17289,Yuma,0,0,0,0,2,2004,Male,35-64 years old,Age specific rate,Asthma,08125
17290,Yuma,,,,,2,2004,Male,5-14 years old,Age specific rate,Asthma,08125
17291,Yuma,0,0,0,0,2,2004,Male,65+ years old,Age specific rate,Asthma,08125
17292,Yuma,,,,,2,2004,Male,All ages,Age specific rate,Asthma,08125
17293,Yuma,0,0,0,0,2,2004,Both genders,0-4 years old,Age specific rate,Asthma,08125
17294,Yuma,0,0,0,0,2,2004,Both genders,15-34 years old,Age specific rate,Asthma,08125
17295,Yuma,,,,,2,2004,Both genders,35-64 years old,Age specific rate,Asthma,08125
17296,Yuma,,,,,2,2004,Both genders,5-14 years old,Age specific rate,Asthma,08125
17297,Yuma,,,,,2,2004,Both genders,65+ years old,Age specific rate,Asthma,08125
17298,Yuma,3.03428744816426,0.625743019010419,8.8674755433831,3,1,2004,Both genders,All ages,Age specific rate,Asthma,08125
17299,Yuma,,,,,2,2005,Female,0-4 years old,Age specific rate,Asthma,08125
17300,Yuma,,,,,2,2005,Female,15-34 years old,Age specific rate,Asthma,08125
17301,Yuma,,,,,2,2005,Female,35-64 years old,Age specific rate,Asthma,08125
17302,Yuma,0,0,0,0,2,2005,Female,5-14 years old,Age specific rate,Asthma,08125
17303,Yuma,33.2225913621262,6.85129704203324,97.0905101854138,3,2,2005,Female,65+ years old,Age specific rate,Asthma,08125
17304,Yuma,13.9636943945741,5.61412936668641,28.7705473004242,7,2,2005,Female,All ages,Age specific rate,Asthma,08125
17305,Yuma,,,,,2,2005,Male,0-4 years old,Age specific rate,Asthma,08125
17306,Yuma,0,0,0,0,2,2005,Male,15-34 years old,Age specific rate,Asthma,08125
17307,Yuma,,,,,2,2005,Male,35-64 years old,Age specific rate,Asthma,08125
17308,Yuma,,,,,2,2005,Male,5-14 years old,Age specific rate,Asthma,08125
17309,Yuma,0,0,0,0,2,2005,Male,65+ years old,Age specific rate,Asthma,08125
17310,Yuma,6.14502253174928,1.26725137831954,17.9583635185229,3,2,2005,Male,All ages,Age specific rate,Asthma,08125
17311,Yuma,,,,,2,2005,Both genders,0-4 years old,Age specific rate,Asthma,08125
17312,Yuma,,,,,2,2005,Both genders,15-34 years old,Age specific rate,Asthma,08125
17313,Yuma,7.94912559618442,1.63930080258506,23.2307182558105,3,2,2005,Both genders,35-64 years old,Age specific rate,Asthma,08125
17314,Yuma,,,,,2,2005,Both genders,5-14 years old,Age specific rate,Asthma,08125
17315,Yuma,19.1815856777494,3.95570411058569,56.0567331824992,3,2,2005,Both genders,65+ years old,Age specific rate,Asthma,08125
17316,Yuma,10.1102011930037,4.84823445165548,18.5930199595774,10,2,2005,Both genders,All ages,Age specific rate,Asthma,08125
17317,Yuma,,,,,2,2006,Female,0-4 years old,Age specific rate,Asthma,08125
17318,Yuma,,,,,2,2006,Female,15-34 years old,Age specific rate,Asthma,08125
17319,Yuma,0,0,0,0,2,2006,Female,35-64 years old,Age specific rate,Asthma,08125
17320,Yuma,42.5531914893617,8.77549110490215,124.358483258764,3,2,2006,Female,5-14 years old,Age specific rate,Asthma,08125
17321,Yuma,,,,,2,2006,Female,65+ years old,Age specific rate,Asthma,08125
17322,Yuma,11.9569549621363,4.38799173672948,26.0252571194082,6,2,2006,Female,All ages,Age specific rate,Asthma,08125
17323,Yuma,0,0,0,0,2,2006,Male,0-4 years old,Age specific rate,Asthma,08125
17324,Yuma,0,0,0,0,2,2006,Male,15-34 years old,Age specific rate,Asthma,08125
17325,Yuma,0,0,0,0,2,2006,Male,35-64 years old,Age specific rate,Asthma,08125
17326,Yuma,42.9799426934097,8.8634974626877,125.605631371674,3,2,2006,Male,5-14 years old,Age specific rate,Asthma,08125
17327,Yuma,0,0,0,0,2,2006,Male,65+ years old,Age specific rate,Asthma,08125
17328,Yuma,6.12995504699632,1.26414410072661,17.9143299340884,3,2,2006,Male,All ages,Age specific rate,Asthma,08125
17329,Yuma,,,,,2,2006,Both genders,0-4 years old,Age specific rate,Asthma,08125
17330,Yuma,,,,,2,2006,Both genders,15-34 years old,Age specific rate,Asthma,08125
17331,Yuma,0,0,0,0,2,2006,Both genders,35-64 years old,Age specific rate,Asthma,08125
17332,Yuma,42.7350427350427,15.6830075034961,93.0161967415885,6,3,2006,Both genders,5-14 years old,Age specific rate,Asthma,08125
17333,Yuma,,,,,2,2006,Both genders,65+ years old,Age specific rate,Asthma,08125
17334,Yuma,9.07349531202742,4.14897983403401,17.2243204470404,9,2,2006,Both genders,All ages,Age specific rate,Asthma,08125
17335,Yuma,0,0,0,0,2,2007,Female,0-4 years old,Age specific rate,Asthma,08125
17336,Yuma,0,0,0,0,2,2007,Female,15-34 years old,Age specific rate,Asthma,08125
17337,Yuma,0,0,0,0,2,2007,Female,35-64 years old,Age specific rate,Asthma,08125
17338,Yuma,0,0,0,0,2,2007,Female,5-14 years old,Age specific rate,Asthma,08125
17339,Yuma,,,,,2,2007,Female,65+ years old,Age specific rate,Asthma,08125
17340,Yuma,,,,,2,2007,Female,All ages,Age specific rate,Asthma,08125
17341,Yuma,0,0,0,0,2,2007,Male,0-4 years old,Age specific rate,Asthma,08125
17342,Yuma,0,0,0,0,2,2007,Male,15-34 years old,Age specific rate,Asthma,08125
17343,Yuma,,,,,2,2007,Male,35-64 years old,Age specific rate,Asthma,08125
17344,Yuma,0,0,0,0,2,2007,Male,5-14 years old,Age specific rate,Asthma,08125
17345,Yuma,0,0,0,0,2,2007,Male,65+ years old,Age specific rate,Asthma,08125
17346,Yuma,,,,,2,2007,Male,All ages,Age specific rate,Asthma,08125
17347,Yuma,0,0,0,0,2,2007,Both genders,0-4 years old,Age specific rate,Asthma,08125
17348,Yuma,0,0,0,0,2,2007,Both genders,15-34 years old,Age specific rate,Asthma,08125
17349,Yuma,,,,,2,2007,Both genders,35-64 years old,Age specific rate,Asthma,08125
17350,Yuma,0,0,0,0,2,2007,Both genders,5-14 years old,Age specific rate,Asthma,08125
17351,Yuma,,,,,2,2007,Both genders,65+ years old,Age specific rate,Asthma,08125
17352,Yuma,,,,,2,2007,Both genders,All ages,Age specific rate,Asthma,08125
17353,Yuma,0,0,0,0,2,2008,Female,0-4 years old,Age specific rate,Asthma,08125
17354,Yuma,0,0,0,0,2,2008,Female,15-34 years old,Age specific rate,Asthma,08125
17355,Yuma,,,,,2,2008,Female,35-64 years old,Age specific rate,Asthma,08125
17356,Yuma,43.1654676258993,8.90175716396548,126.147813953135,3,2,2008,Female,5-14 years old,Age specific rate,Asthma,08125
17357,Yuma,,,,,2,2008,Female,65+ years old,Age specific rate,Asthma,08125
17358,Yuma,10.0040016006403,3.24827208907258,23.34600255967,5,2,2008,Female,All ages,Age specific rate,Asthma,08125
17359,Yuma,,,,,2,2008,Male,0-4 years old,Age specific rate,Asthma,08125
17360,Yuma,0,0,0,0,2,2008,Male,15-34 years old,Age specific rate,Asthma,08125
17361,Yuma,0,0,0,0,2,2008,Male,35-64 years old,Age specific rate,Asthma,08125
17362,Yuma,0,0,0,0,2,2008,Male,5-14 years old,Age specific rate,Asthma,08125
17363,Yuma,0,0,0,0,2,2008,Male,65+ years old,Age specific rate,Asthma,08125
17364,Yuma,,,,,2,2008,Male,All ages,Age specific rate,Asthma,08125
17365,Yuma,,,,,2,2008,Both genders,0-4 years old,Age specific rate,Asthma,08125
17366,Yuma,0,0,0,0,2,2008,Both genders,15-34 years old,Age specific rate,Asthma,08125
17367,Yuma,,,,,2,2008,Both genders,35-64 years old,Age specific rate,Asthma,08125
17368,Yuma,21.978021978022,4.53239650472968,64.229106738043,3,2,2008,Both genders,5-14 years old,Age specific rate,Asthma,08125
17369,Yuma,,,,,2,2008,Both genders,65+ years old,Age specific rate,Asthma,08125
17370,Yuma,6.06366851945427,2.22525947800996,13.1980535851632,6,2,2008,Both genders,All ages,Age specific rate,Asthma,08125
17371,Yuma,0,0,0,0,2,2009,Female,0-4 years old,Age specific rate,Asthma,08125
17372,Yuma,,,,,2,2009,Female,15-34 years old,Age specific rate,Asthma,08125
17373,Yuma,0,0,0,0,2,2009,Female,35-64 years old,Age specific rate,Asthma,08125
17374,Yuma,42.7350427350427,8.81299320364104,124.889929768417,3,2,2009,Female,5-14 years old,Age specific rate,Asthma,08125
17375,Yuma,0,0,0,0,2,2009,Female,65+ years old,Age specific rate,Asthma,08125
17376,Yuma,9.86971969996052,3.20467112143402,23.0326333977952,5,2,2009,Female,All ages,Age specific rate,Asthma,08125
17377,Yuma,0,0,0,0,2,2009,Male,0-4 years old,Age specific rate,Asthma,08125
17378,Yuma,0,0,0,0,2,2009,Male,15-34 years old,Age specific rate,Asthma,08125
17379,Yuma,0,0,0,0,2,2009,Male,35-64 years old,Age specific rate,Asthma,08125
17380,Yuma,0,0,0,0,2,2009,Male,5-14 years old,Age specific rate,Asthma,08125
17381,Yuma,,,,,2,2009,Male,65+ years old,Age specific rate,Asthma,08125
